Start Year,Month,Day,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year Uncertainty,Start Day Modifier,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
2010,5,21,300250,Bezymianny,19388,Confirmed Eruption,,3.0,?,,,?,,Historical Observations,>,2020.0,,2.0,,2.0,,55.972,160.595
2010,5,26,252120,Ulawun,15077,Confirmed Eruption,,2.0,?,,,,4.0,Historical Observations,,2011.0,,5.0,,27.0,,-5.05,151.33
2010,5,27,284193,South Sarigan Seamount,18529,Confirmed Eruption,,3.0,?,,,,,Historical Observations,,2010.0,,5.0,,29.0,,16.58,145.78
2010,5,30,311240,Cleveland,19819,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2010.0,,6.0,?,2.0,,52.825,-169.94400000000002
2010,6,6,300070,Gorely,19026,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2010.0,,6.0,?,22.0,,52.559,158.03
2010,6,9,344020,San Cristobal,10897,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,1.0,,13.0,,12.702,-87.00399999999999
2010,6,19,284120,Ioto,18423,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2010.0,,6.0,,19.0,,24.750999999999998,141.289
2010,4,11,284040,Miyakejima,18282,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2010.0,,7.0,,21.0,,34.094,139.526
2011,7,3,266030,Soputan,20820,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2011.0,,8.0,,15.0,,1.112,124.73700000000001
2011,7,19,311240,Cleveland,20758,Confirmed Eruption,Summit crater,2.0,,,,,7.0,Historical Observations,,2015.0,,8.0,,18.0,,52.825,-169.94400000000002
2011,7,31,262000,Krakatau,20787,Confirmed Eruption,Anak Krakatau,2.0,,,,,,Historical Observations,,2012.0,,9.0,,9.0,1.0,-6.102,105.42299999999999
2011,8,3,261140,Marapi,20795,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,10.0,,12.0,,-0.38,100.47399999999999
2011,8,21,344020,San Cristobal,10898,Confirmed Eruption,,1.0,,,,?,,Historical Observations,,2011.0,,10.0,,23.0,,12.702,-87.00399999999999
2011,8,22,345020,Rincon de la Vieja,20812,Confirmed Eruption,Crater lake,1.0,,,,,,Historical Observations,,2011.0,,9.0,,27.0,,10.83,-85.324
2011,9,17,257020,Gaua,20938,Confirmed Eruption,Mt. Garat,1.0,,,,,,Historical Observations,,2011.0,,10.0,,10.0,,-14.27,167.5
2011,11,27,352080,Tungurahua,22215,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2016.0,,3.0,,16.0,,-1.4669999999999999,-78.442
2011,10,26,358057,"Hudson, Cerro",20770,Confirmed Eruption,S and SE edge of the caldera,2.0,,,,,,Historical Observations,,2011.0,,11.0,,1.0,,-45.9,-72.97
2011,11,2,300260,Klyuchevskoy,20784,Uncertain Eruption,,,,,,,,Historical Observations,,2011.0,,11.0,,2.0,,56.056000000000004,160.642
2011,11,6,223020,Nyamuragira,20801,Confirmed Eruption,NW flank,2.0,,,,,,Historical Observations,,2012.0,,3.0,?,16.0,,-1.4080000000000001,29.2
2011,12,5,268060,Gamalama,20765,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,12.0,,23.0,,0.8,127.33
2011,12,15,261170,Kerinci,22217,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2011.0,,12.0,,15.0,,-1.6969999999999998,101.264
2011,12,18,221020,Zubair Group,20840,Confirmed Eruption,Sholan Island,2.0,,,,,,Historical Observations,,2012.0,,1.0,,12.0,,15.05,42.18
2011,6,26,266100,Lokon-Empung,20793,Confirmed Eruption,Tompaluan,2.0,,,,,,Historical Observations,,2012.0,,5.0,,1.0,,1.358,124.792
2011,10,10,383020,Hierro,20769,Confirmed Eruption,Submarine S flank,2.0,,,,,,Historical Observations,,2012.0,,3.0,,5.0,,27.73,-18.03
2011,6,22,222120,"Lengai, Ol Doinyo",20790,Confirmed Eruption,North Crater,0.0,,<,,,,Historical Observations,,2014.0,,7.0,,15.0,10.0,-2.764,35.914
2011,6,13,221101,Nabro,20800,Confirmed Eruption,,4.0,,,,,,Historical Observations,,2012.0,,6.0,?,3.0,,13.37,41.7
2011,1,4,221041,Dallol,20939,Confirmed Eruption,Dallol crater,0.0,,,,,3.0,Historical Observations,,2011.0,,1.0,,4.0,3.0,14.242,40.3
2011,6,6,352090,Sangay,22234,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2012.0,,9.0,,19.0,,-2.005,-78.34100000000001
2011,1,14,345070,Turrialba,20829,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2011.0,,1.0,,14.0,,10.025,-83.76700000000001
2011,1,19,282090,Kirishimayama,20782,Confirmed Eruption,Shinmoe-dake,2.0,,,,,,Historical Observations,,2011.0,,9.0,,7.0,,31.934,130.862
2011,2,17,357040,Planchon-Peteroa,20808,Confirmed Eruption,Peteroa,3.0,,,,,,Historical Observations,,2011.0,,6.0,,26.0,1.0,-35.223,-70.568
2011,2,22,266100,Lokon-Empung,20792,Confirmed Eruption,Tompaluan,1.0,,,,,,Historical Observations,,2011.0,,2.0,,22.0,,1.358,124.792
2011,3,11,267020,Karangetang,20775,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,8.0,,13.0,,2.781,125.40700000000001
2011,3,29,252140,Rabaul,20810,Confirmed Eruption,Tavurvur,2.0,,,,,,Historical Observations,,2011.0,,8.0,,12.0,,-4.271,152.203
2011,3,30,300260,Klyuchevskoy,20783,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2011.0,,7.0,,3.0,,56.056000000000004,160.642
2011,3,7,344040,Telica,20823,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,6.0,,14.0,,12.606,-86.84
2011,4,6,331021,Axial Seamount,20921,Confirmed Eruption,E caldera rim to 10 km S,0.0,,,,,,Historical Observations,,2011.0,,4.0,,12.0,,45.95,-130.0
2011,3,31,351080,Galeras,20763,Uncertain Eruption,Summit crater,,,,,,,Historical Observations,,2011.0,,4.0,,1.0,,1.22,-77.37
2011,6,4,257030,Ambae,20752,Confirmed Eruption,Lake Manaro,1.0,,,,,,Historical Observations,,2011.0,,7.0,,10.0,,-15.389000000000001,167.835
2011,5,21,373010,Grimsvotn,20767,Confirmed Eruption,SW part of the caldera,4.0,,,,,,Historical Observations,,2011.0,,5.0,,28.0,,64.416,-17.316
2011,5,15,282110,Asosan,20753,Confirmed Eruption,Naka-dake,1.0,,,,,,Historical Observations,,2011.0,,6.0,,9.0,,32.884,131.10399999999998
2011,6,4,357150,Puyehue-Cordon Caulle,20809,Confirmed Eruption,"Cordón Caulle, N of the 1960 eruption fissure",5.0,,,,,,Historical Observations,,2012.0,,4.0,?,21.0,,-40.59,-72.117
2011,4,23,284170,Pagan,20803,Confirmed Eruption,North Pagan,2.0,,,,?,,Historical Observations,,2011.0,,9.0,?,1.0,,18.13,145.8
2011,4,20,352080,Tungurahua,22214,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2011.0,,5.0,,26.0,,-1.4669999999999999,-78.442
2011,5,13,263300,Semeru,22219,Confirmed Eruption,Jonggring Seloko,2.0,,,,,,Historical Observations,,2012.0,,7.0,?,20.0,,-8.107999999999999,112.92200000000001
2012,10,8,264150,Paluweh,20806,Confirmed Eruption,Rokatenda,2.0,,,,,,Historical Observations,,2013.0,,10.0,,31.0,7.0,-8.32,121.708
2012,9,5,234010,Heard,20768,Confirmed Eruption,Mawson Peak,0.0,,,,,4.0,Historical Observations,>,2020.0,,1.0,,6.0,,-53.106,73.513
2012,9,8,344020,San Cristobal,20815,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2012.0,,9.0,,15.0,,12.702,-87.00399999999999
2012,9,15,266100,Lokon-Empung,20794,Confirmed Eruption,Tompaluan,2.0,,,,,,Historical Observations,,2013.0,,9.0,,9.0,,1.358,124.792
2012,9,15,268060,Gamalama,20766,Confirmed Eruption,Summit crater,1.0,,,,,,Historical Observations,,2012.0,,9.0,,17.0,,0.8,127.33
2012,9,26,261140,Marapi,20797,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2012.0,,9.0,,26.0,,-0.38,100.47399999999999
2012,10,5,290390,Alaid,20750,Confirmed Eruption,Summit crater,2.0,,,,,,Historical Observations,,2012.0,,12.0,,12.0,,50.861000000000004,155.565
2012,10,17,345020,Rincon de la Vieja,22161,Confirmed Eruption,Crater lake,1.0,,,,,,Historical Observations,,2012.0,,10.0,,17.0,,10.83,-85.324
2012,9,1,300260,Klyuchevskoy,20785,Confirmed Eruption,,1.0,,,,?,,Historical Observations,,2013.0,,1.0,,28.0,3.0,56.056000000000004,160.642
2012,11,6,252120,Ulawun,20834,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2012.0,,12.0,,11.0,,-5.05,151.33
2012,11,11,290150,Chirpoi,20756,Confirmed Eruption,Snow,0.0,,,,,,Historical Observations,,2016.0,,10.0,?,18.0,,46.532,150.871
2012,11,14,357120,Villarrica,20837,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2012.0,,11.0,?,14.0,,-39.42,-71.93
2012,11,21,241080,Tongariro,20827,Confirmed Eruption,Upper Te Maari Craters,2.0,,,,,,Historical Observations,,2012.0,,11.0,,21.0,,-39.157,175.632
2012,11,27,300240,Tolbachik,20825,Confirmed Eruption,Tolbachinsky Dol,4.0,,,,,,Historical Observations,,2013.0,,9.0,,5.0,10.0,55.832,160.326
2012,12,1,252010,Langila,20788,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2012.0,,12.0,,5.0,,-5.525,148.42
2012,12,22,357090,Copahue,20760,Confirmed Eruption,Agrio Crater,2.0,,,,,,Historical Observations,,2013.0,,12.0,,10.0,,-37.856,-71.183
2012,12,26,344020,San Cristobal,20816,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2012.0,,12.0,,28.0,,12.702,-87.00399999999999
2012,10,30,284170,Pagan,20804,Confirmed Eruption,North Pagan,2.0,,,,,,Historical Observations,,2012.0,,12.0,?,11.0,,18.13,145.8
2012,8,26,266030,Soputan,20821,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2012.0,,9.0,,19.0,,1.112,124.73700000000001
2012,1,2,357091,Callaqui,20755,Uncertain Eruption,,,,,,,,Historical Observations,,2012.0,,1.0,,2.0,,-37.92,-71.45
2012,8,7,241040,White Island,20839,Confirmed Eruption,1978/90 Crater Complex,2.0,,,,,,Historical Observations,,2013.0,,10.0,,11.0,,-37.52,177.18
2012,1,2,264230,Lewotolo,20791,Confirmed Eruption,Summit,1.0,,,,,,Historical Observations,,2012.0,,1.0,,14.0,,-8.272,123.505
2012,8,16,290070,Etorofu-Yakeyama [Grozny Group],20761,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,,,,,,Historical Observations,,2012.0,,8.0,,25.0,,45.012,147.871
2012,1,12,345070,Turrialba,20830,Confirmed Eruption,West Crater (SE flank),2.0,,,,,,Historical Observations,,2012.0,,1.0,,18.0,,10.025,-83.76700000000001
2012,2,1,251030,Karkar,20778,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2012.0,,2.0,,1.0,,-4.649,145.964
2012,2,10,284120,Ioto,20772,Confirmed Eruption,Asodai,1.0,,,,,,Historical Observations,,2012.0,,5.0,,2.0,,24.750999999999998,141.289
2012,2,19,345020,Rincon de la Vieja,20813,Confirmed Eruption,Crater lake,1.0,,,,,,Historical Observations,,2012.0,,4.0,,14.0,,10.83,-85.324
2012,2,22,351020,"Ruiz, Nevado del",20814,Confirmed Eruption,Arenas Crater,3.0,,,,,,Historical Observations,,2013.0,,7.0,?,12.0,,4.8919999999999995,-75.324
2012,3,1,261140,Marapi,20796,Confirmed Eruption,,1.0,,,,,3.0,Historical Observations,,2012.0,,5.0,,18.0,,-0.38,100.47399999999999
2012,2,18,311110,Kanaga,20774,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2012.0,,2.0,,18.0,,51.923,-177.168
2012,5,3,252080,Witori,20805,Confirmed Eruption,Pago,2.0,,,,,,Historical Observations,,2012.0,,7.0,,11.0,,-5.5760000000000005,150.516
2012,8,6,241080,Tongariro,20826,Confirmed Eruption,Upper Te Maari Craters,2.0,,,,,,Historical Observations,,2012.0,,8.0,,7.0,,-39.157,175.632
2012,4,30,344100,Masaya,22143,Confirmed Eruption,Santiago Crater,1.0,,,,,,Historical Observations,,2012.0,,6.0,,8.0,,11.985,-86.165
2012,7,17,242005,Havre Seamount,20748,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2012.0,,7.0,,19.0,,-31.08,-179.033
2012,5,14,267020,Karangetang,20776,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2013.0,,9.0,,5.0,,2.781,125.40700000000001
2012,8,3,242050,Monowai,20799,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,2012.0,,8.0,,4.0,,-25.886999999999997,-177.188
2012,5,8,264270,Sirung,20819,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2012.0,,5.0,,12.0,,-8.508,124.13
2012,5,7,252120,Ulawun,20833,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2012.0,,5.0,,31.0,,-5.05,151.33
2012,5,13,351080,Galeras,20764,Confirmed Eruption,Summit crater,2.0,,,,,,Historical Observations,,2014.0,,1.0,,30.0,1.0,1.22,-77.37
2013,9,1,354020,Ubinas,20832,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2016.0,,2.0,,27.0,,-16.355,-70.903
2013,7,6,284090,Izu-Torishima,20828,Uncertain Eruption,,2.0,,,,,,Historical Observations,,2013.0,,7.0,,6.0,,30.484,140.303
2013,7,8,252120,Ulawun,20835,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,12.0,,21.0,,-5.05,151.33
2013,7,25,357120,Villarrica,20838,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,7.0,?,29.0,,-39.42,-71.93
2013,7,25,290200,Ketoi,20780,Uncertain Eruption,Pallas Peak,,,,,,,Historical Observations,,2013.0,,8.0,,12.0,,47.35,152.475
2013,8,15,300260,Klyuchevskoy,20786,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,12.0,,20.0,,56.056000000000004,160.642
2013,8,20,264250,Iliwerung,20912,Confirmed Eruption,Hobal (submarine vent on SE flank),0.0,,,,,,Historical Observations,,2013.0,,8.0,,20.0,,-8.53,123.57
2013,9,3,211060,Etna,20841,Confirmed Eruption,New Southeast Crater (NSEC),2.0,,,,,,Historical Observations,>,2020.0,,2.0,,19.0,,37.748000000000005,14.999
2013,12,29,343100,San Miguel,20906,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2014.0,,7.0,,28.0,,13.434000000000001,-88.26899999999999
2013,9,25,344040,Telica,22195,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,9.0,,25.0,,12.606,-86.84
2013,10,5,263090,Tangkuban Parahu,20987,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,10.0,,5.0,,-6.77,107.6
2013,10,12,260010,Barren Island,20918,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2016.0,,5.0,,17.0,1.0,12.277999999999999,93.85799999999999
2013,10,23,300120,Zhupanovsky,20907,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2013.0,,10.0,,26.0,1.0,53.589,159.15
2013,11,18,263250,Merapi,20842,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2013.0,,11.0,,18.0,,-7.54,110.446
2013,11,20,284096,Nishinoshima,20916,Confirmed Eruption,Offshore to the SE (Niijima),2.0,,,,,,Historical Observations,,2015.0,,11.0,?,17.0,,27.247,140.874
2013,6,13,312070,Veniaminof,20836,Confirmed Eruption,Western intracaldera cone,3.0,,,,,,Historical Observations,,2013.0,,10.0,,12.0,1.0,56.17,-159.38
2013,9,15,261080,Sinabung,20818,Confirmed Eruption,,4.0,,,,,,Historical Observations,,2018.0,,8.0,,30.0,,3.17,98.39200000000001
2013,6,11,290260,Chirinkotan,20757,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,6.0,,1.0,4.0,48.98,153.48
2013,9,28,221020,Zubair Group,21068,Confirmed Eruption,Jadid Island,2.0,,,,,,Historical Observations,,2013.0,,11.0,,20.0,,15.05,42.18
2013,6,4,282060,Kikai,20781,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,6.0,,4.0,,30.793000000000003,130.305
2013,6,7,344020,San Cristobal,20817,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,6.0,,7.0,,12.702,-87.00399999999999
2013,1,6,341040,Colima,20759,Confirmed Eruption,Summit crater,2.0,,,,,,Historical Observations,,2017.0,,3.0,,7.0,,19.514,-103.62
2013,1,19,252140,Rabaul,20811,Confirmed Eruption,Tavurvur,2.0,,,,,,Historical Observations,,2014.0,,3.0,,11.0,,-4.271,152.203
2013,1,23,268040,Gamkonora,20915,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2013.0,,5.0,,27.0,,1.38,127.53
2013,1,25,352090,Sangay,22235,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2013.0,,5.0,,24.0,,-2.005,-78.34100000000001
2013,2,13,284305,Mariana Back-Arc Segment at 15.5°N,21102,Confirmed Eruption,Along a 10 km N-S line at 15.4°N,0.0,,>,,,,Historical Observations,<,2015.0,,12.0,,1.0,,15.405999999999999,144.506
2013,2,16,290070,Etorofu-Yakeyama [Grozny Group],20762,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,,,,,,Historical Observations,,2013.0,,4.0,,4.0,,45.012,147.871
2013,2,16,260010,Barren Island,20754,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,2.0,,16.0,,12.277999999999999,93.85799999999999
2013,1,29,251030,Karkar,20779,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2013.0,,2.0,,26.0,,-4.649,145.964
2013,3,5,342110,Pacaya,20802,Confirmed Eruption,MacKenney Crater,2.0,,,,,,Historical Observations,,2014.0,,4.0,,10.0,,14.382,-90.601
2013,2,21,263090,Tangkuban Parahu,20822,Confirmed Eruption,Ratu Crater,2.0,,,,,,Historical Observations,,2013.0,,3.0,,6.0,,-6.77,107.6
2013,6,2,261170,Kerinci,22216,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2013.0,,6.0,,2.0,,-1.6969999999999998,101.264
2013,5,21,345070,Turrialba,20831,Confirmed Eruption,West Crater,2.0,,,,,,Historical Observations,,2013.0,,6.0,,4.0,,10.025,-83.76700000000001
2013,5,13,312030,Pavlof,20807,Confirmed Eruption,Summit,3.0,,,,,,Historical Observations,,2013.0,,6.0,,26.0,,55.417,-161.894
2013,6,4,263300,Semeru,22220,Confirmed Eruption,Jonggring Seloko,1.0,,,,,,Historical Observations,,2013.0,,11.0,,29.0,,-8.107999999999999,112.92200000000001
2013,5,7,273030,Mayon,20798,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2013.0,,5.0,,7.0,,13.257,123.685
2013,4,2,355100,Lascar,20789,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2013.0,,11.0,,20.0,,-23.37,-67.73
2013,5,11,344100,Masaya,22291,Uncertain Eruption,,0.0,,,,,,Historical Observations,,2013.0,,5.0,,26.0,,11.985,-86.165
2014,10,6,264180,Lewotobi,20973,Uncertain Eruption,,2.0,,,,,,Historical Observations,,2014.0,,10.0,,6.0,,-8.542,122.775
2014,8,5,354006,Sabancaya,20953,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2014.0,,12.0,,27.0,,-15.787,-71.857
2014,8,12,273030,Mayon,20959,Confirmed Eruption,Summit crater,0.0,,,,,,Historical Observations,,2014.0,,10.0,,19.0,,13.257,123.685
2014,8,25,342110,Pacaya,22222,Confirmed Eruption,MacKenney Crater,1.0,,,,,,Historical Observations,,2015.0,,2.0,,17.0,,14.382,-90.601
2014,8,29,373030,Bardarbunga,20955,Confirmed Eruption,Holuhraun,0.0,,,,,,Historical Observations,,2015.0,,2.0,,27.0,,64.633,-17.516
2014,8,30,282110,Asosan,20960,Confirmed Eruption,Naka-dake,2.0,,,,,,Historical Observations,,2016.0,,5.0,,1.0,,32.884,131.10399999999998
2014,9,17,345020,Rincon de la Vieja,20961,Confirmed Eruption,Crater lake,1.0,,,,,,Historical Observations,,2014.0,,10.0,,24.0,,10.83,-85.324
2014,9,27,283040,Ontakesan,20964,Confirmed Eruption,Summit crater,3.0,,,,,,Historical Observations,,2014.0,,10.0,,14.0,,35.893,137.48
2014,10,29,345070,Turrialba,20974,Confirmed Eruption,Central Crater,2.0,,,,,,Historical Observations,,2014.0,,12.0,,8.0,,10.025,-83.76700000000001
2014,12,19,243040,Hunga Tonga-Hunga Ha'apai,20983,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2015.0,,1.0,,23.0,3.0,-20.535999999999998,-175.382
2014,11,12,390090,Saunders,22271,Confirmed Eruption,Summit crater,1.0,,,,,,Historical Observations,>,2020.0,,1.0,,28.0,,-57.8,-26.483
2014,11,18,351020,"Ruiz, Nevado del",20995,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2017.0,,5.0,,29.0,,4.8919999999999995,-75.324
2014,11,21,290260,Chirinkotan,22223,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2015.0,,8.0,,10.0,,48.98,153.48
2014,11,23,384010,Fogo,20977,Confirmed Eruption,WSW base of Pico,3.0,,,,,,Historical Observations,,2015.0,,2.0,,8.0,,14.95,-24.35
2014,12,1,257050,Lopevi,20986,Uncertain Eruption,,,,,,,,Historical Observations,,2014.0,,12.0,,15.0,,-16.507,168.34599999999998
2014,12,2,357120,Villarrica,20996,Confirmed Eruption,,1.0,,,,,7.0,Historical Observations,>,2020.0,,2.0,,19.0,,-39.42,-71.93
2014,12,3,290290,Sinarka,20980,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2014.0,,12.0,,3.0,,48.873000000000005,154.18200000000002
2014,12,18,268060,Gamalama,20989,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2014.0,,12.0,,25.0,,0.8,127.33
2014,8,3,282050,Kuchinoerabujima,20952,Confirmed Eruption,Shindake,1.0,,,,,,Historical Observations,,2014.0,,8.0,,3.0,,30.443,130.217
2014,11,12,312030,Pavlof,20975,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,11.0,,15.0,,55.417,-161.894
2014,7,20,344020,San Cristobal,22267,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2014.0,,10.0,,1.0,,12.702,-87.00399999999999
2014,7,7,252140,Rabaul,20957,Confirmed Eruption,Tavurvur,3.0,,,,,,Historical Observations,,2014.0,,9.0,,18.0,,-4.271,152.203
2014,7,4,357090,Copahue,20954,Confirmed Eruption,Agrio Crater,1.0,,,,,,Historical Observations,,2014.0,,12.0,,2.0,,-37.856,-71.183
2014,1,4,263340,Raung,21069,Uncertain Eruption,,1.0,,,,,,Historical Observations,,2014.0,,1.0,,4.0,,-8.119,114.056
2014,1,28,311360,Shishaldin,20937,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2015.0,,10.0,,16.0,,54.756,-163.97
2014,1,29,255060,Kavachi,20920,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,1.0,?,29.0,,-8.991,157.97899999999998
2014,2,3,261140,Marapi,20931,Confirmed Eruption,,1.0,,,,,2.0,Historical Observations,,2014.0,,2.0,,26.0,,-0.38,100.47399999999999
2014,2,4,344020,San Cristobal,20941,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,4.0,,11.0,,12.702,-87.00399999999999
2014,2,9,267020,Karangetang,20913,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,2.0,,9.0,,2.781,125.40700000000001
2014,2,13,263280,Kelut,20934,Confirmed Eruption,,4.0,,,,,,Historical Observations,,2014.0,,2.0,,15.0,,-7.93,112.30799999999999
2014,3,8,263180,Slamet,20933,Confirmed Eruption,,2.0,,,,,,Historical Observations,,2014.0,,9.0,,17.0,,-7.242000000000001,109.208
2014,3,9,263250,Merapi,20892,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2014.0,,4.0,,20.0,,-7.54,110.446
2014,3,26,251030,Karkar,20910,Confirmed Eruption,,1.0,,,,,,Historical Observations,,2014.0,,3.0,,27.0,,-4.649,145.964
2014,1,13,282110,Asosan,20935,Confirmed Eruption,Naka-dake,1.0,,,,,,Historical Observations,,2014.0,,2.0,,19.0,,32.884,131.10399999999998
2014,4,1,263300,Semeru,22221,Confirmed Eruption,Jonggring Seloko,3.0,,,,,15.0,Historical Observations,>,2020.0,,2.0,,19.0,,-8.107999999999999,112.92200000000001
2014,4,24,284141,Ahyi,20936,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,2014.0,,5.0,,17.0,,20.42,145.03
2014,5,30,223020,Nyamuragira,20942,Confirmed Eruption,,0.0,,,,,,Historical Observations,,2016.0,,5.0,,14.0,,-1.4080000000000001,29.2
2014,5,30,264050,Sangeang Api,20911,Confirmed Eruption,Summit crater,3.0,,,,,,Historical Observations,,2015.0,,11.0,,5.0,,-8.2,119.07
2014,5,31,312030,Pavlof,20909,Confirmed Eruption,NE flank,3.0,,,,,,Historical Observations,,2014.0,,6.0,,2.0,,55.417,-161.894
2014,6,6,300120,Zhupanovsky,20908,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2016.0,,3.0,,24.0,,53.589,159.15
2014,6,8,267020,Karangetang,20914,Confirmed Eruption,Main crater,2.0,,,,,,Historical Observations,,2016.0,,3.0,,15.0,,2.781,125.40700000000001
2014,6,21,233020,"Fournaise, Piton de la",20919,Confirmed Eruption,Enclos Fouqué,0.0,,,,,,Historical Observations,,2014.0,,6.0,,21.0,,-21.244,55.708
2014,6,29,251020,Manam,20956,Confirmed Eruption,,2.0,,,,,,Historical Observations,>,2020.0,,1.0,,25.0,,-4.08,145.037
2014,3,31,262000,Krakatau,20932,Confirmed Eruption,Anak Krakatau,1.0,,,,,,Historical Observations,,2014.0,,3.0,,31.0,,-6.102,105.42299999999999
